124,0,16754,16125,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,0,18174,16125,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,0,25410,16125,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,0,20844,16125,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,0,21864,16125,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,0,23474,16125,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,0,26094,16125,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,0,27404,16125,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,0,28714,16125,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,2,31703,12617,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,3,17344,24045,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,0,31274,16125,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,2,31753,14287,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,2,31770,14950,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,0,33947,16125,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,0,16784,14425,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,0,10294,14365,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,0,16804,13625,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,0,20784,13645,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,3,15780,29545,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,0,26054,13675,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1,33471,5567,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1,19919,11543,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0,20779,12533,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,1,29541,-4671,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,0,20122,8559,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,0,20213,11392,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,1,30742,9486,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,0,6270,10787,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,0,6914,10790,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,0,7588,10802,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,0,7944,10815,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,0,9605,10794,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,0,10219,10793,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,2,31115,10542,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,0,12857,10789,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,0,14840,10790,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,2,12038,2252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,0,16850,10800,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,0,18101,10808,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1,28067,5804,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,0,20111,10820,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,0,22586,10835,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,1,16939,-484,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,0,26033,10856,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,1,9837,13784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,0,28672,10871,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,3,9815,1052,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,0,30801,10884,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,1,23387,32792,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,0,20124,6877,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,0,25421,8582,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,1,22599,10589,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,0,25423,7602,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,0,12214,5500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,1,7121,1010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,0,14860,5502,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,0,17110,5510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,1,28677,10596,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,0,20139,5520,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,0,22780,5517,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1,25633,8591,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,0,25426,5513,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,1,9973,-1115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,0,28072,5534,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,1,6998,-674,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,1,12246,1223,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,0,30680,5553,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,1,28664,11265,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,0,20147,3369,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,1,11033,411,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,0,25429,4037,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,0,14881,2262,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,0,20156,2889,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,0,25438,2953,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,1,32640,310,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,1,22573,11096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,3,16654,24835,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,0,6630,210,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,0,8747,217,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,0,9590,220,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,0,11000,223,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,0,12271,223,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,1,17116,5958,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,0,14919,223,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,0,17016,237,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,0,20150,244,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,1,25052,4044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,1,25780,4030,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,0,22805,232,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,1,28077,5250,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,0,25462,232,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,0,26784,243,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,1,25084,7608,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,1,25699,7598,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,0,29490,270,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,0,30570,283,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,0,9578,-1118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,0,20178,-2414,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,3,30757,10539,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,0,20826,30937,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,0,20763,35713,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,0,9590,-3020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,1,20624,12548,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,0,8501,-5096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,0,9606,-5090,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,1,22782,4623,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,0,12290,-5080,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,0,14936,-5072,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,1,22760,32134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,1,19246,3347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,1,21099,3376,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,0,20194,-5048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,1,22798,604,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,1,22812,-145,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,1,22779,6080,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,0,25463,-5027,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,1,29477,-108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,1,25111,8568,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,0,9611,-8230,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,0,29540,-4980,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,0,30810,-4970,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,0,7615,29636,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,0,14071,30026,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,0,20217,-7694,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,0,23467,29330,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,0,8900,10810,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,0,10270,13130,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,0,10070,11640,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,0,20240,-9030,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,3,31137,-4600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,1,21143,-2405,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,1,30854,-5580,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,1,31131,-5574,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,1,8900,10681,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,1,6918,11019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,1,19274,-2408,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,1,9615,-10763,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,1,25458,-6546,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,1,20259,-10367,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,3,5005,25673,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,1,19790,-7694,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,1,20721,-7694,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,1,19887,-9034,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,3,30815,-4522,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,1,14953,-7682,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,1,17101,1022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,1,10118,13136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,2,8468,-4599,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,1,8446,-5616,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,1,16862,10007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,1,24704,24275,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,1,6709,-4394,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,1,6651,-5735,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,1,6828,16716,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,1,6964,-4459,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,3,30568,6439,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,1,20461,11276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,2,31042,9871,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,2,31280,17530,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,1,11763,35021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,1,7943,10392,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,2,12228,9093,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,1,11584,5497,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,1,33959,-4939,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,2,30811,-4673,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,2,25420,9198,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,1,6744,-716,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,1,27344,23605,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,2,26014,10384,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,2,9840,11336,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,2,7647,28324,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,1,3524,16100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,1,3811,21407,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,1,7694,21441,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,1,5017,22704,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,1,3964,22529,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,1,8676,21022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,1,19024,27207,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,0,31774,21405,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,1,6498,23663,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,1,7125,21414,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,0,10295,32734,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,2,11268,33977,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,2,31349,11762,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,1,15402,2265,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,1,29487,537,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,1,8014,-4194,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,1,12145,35553,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
